,userId,count_of,challenges_cat,tagged
761,cb222777f1d44a1e8dc52653b78ddd48,"[173.0, 173.0, 173.0, 173.0, 173.0, 173.0, 82.0, 82.0]","['Emotions', 'Grief', 'Love', 'Marriage', 'Relationship', 'Strength', 'Travel', 'Vacation']","[{'Emotions': 173.0}, {'Grief': 173.0}, {'Love': 173.0}, {'Marriage': 173.0}, {'Relationship': 173.0}, {'Strength': 173.0}, {'Travel': 82.0}, {'Vacation': 82.0}]"
762,cbeb5cae019d45dfb7bcefeb2dc62a99,"[36.0, 36.0, 19.0]","['Happiness', 'Love', 'Parenting']","[{'Happiness': 36.0}, {'Love': 36.0}, {'Parenting': 19.0}]"
763,cc34152f233b4b5ea5aef3c909671963,[11.0],['Motherhood'],[{'Motherhood': 11.0}]
764,cc461d89925242e08c508d112beca9a5,"[118.0, 118.0, 118.0]","['Exercise', 'Love', 'SelfCare']","[{'Exercise': 118.0}, {'Love': 118.0}, {'SelfCare': 118.0}]"
765,cc4711643b1d43e1bf8cfcbd2446569b,[23.0],['Activities'],[{'Activities': 23.0}]
766,ccc05fd03c8849799d1cade9eba95771,"[7.0, 7.0, 7.0]","['Parenting', 'SelfCare', 'Strength']","[{'Parenting': 7.0}, {'SelfCare': 7.0}, {'Strength': 7.0}]"
767,cd4f73d59fbd4acf8a344597a8b291e6,"[8.0, 8.0, 7.0, 7.0, 7.0, 7.0]","['Love', 'Strength', 'Delivery', 'Emotions', 'Happiness', 'Motherhood']","[{'Love': 8.0}, {'Strength': 8.0}, {'Delivery': 7.0}, {'Emotions': 7.0}, {'Happiness': 7.0}, {'Motherhood': 7.0}]"
768,cd58005430f04844a1be6bb18d037349,"[53947.0, 52528.0, 29883.0, 15567.0, 12299.0, 11458.0, 10882.0, 7586.0, 5008.0, 2928.0]","['Marriage', 'Love', 'Strength', 'Emotions', 'Relationship', 'Parenting', 'Covid', 'Education', 'Empowerment', 'SelfCare']","[{'Marriage': 53947.0}, {'Love': 52528.0}, {'Strength': 29883.0}, {'Emotions': 15567.0}, {'Relationship': 12299.0}, {'Parenting': 11458.0}, {'Covid': 10882.0}, {'Education': 7586.0}, {'Empowerment': 5008.0}, {'SelfCare': 2928.0}]"
769,cdb63b49debc42d1adcd577f0445490c,[2016.0],['Education'],[{'Education': 2016.0}]
770,ce018feb5dab4c3eb08e495bc2709821,"[2197.0, 1270.0, 666.0, 437.0, 335.0, 335.0, 133.0, 69.0, 49.0, 20.0]","['Love', 'Education', 'MentalHealth', 'Marriage', 'Culture', 'FamilyRelationships', 'Strength', 'BeautyFashion', 'Religion', 'SelfCare']","[{'Love': 2197.0}, {'Education': 1270.0}, {'MentalHealth': 666.0}, {'Marriage': 437.0}, {'Culture': 335.0}, {'FamilyRelationships': 335.0}, {'Strength': 133.0}, {'BeautyFashion': 69.0}, {'Religion': 49.0}, {'SelfCare': 20.0}]"
771,cf2d2bfa876742088b03c7192592f806,"[79.0, 42.0, 42.0]","['Parenting', 'Education', 'Love']","[{'Parenting': 79.0}, {'Education': 42.0}, {'Love': 42.0}]"
772,cf3d278f76f2462ca9d0987aad56c5f9,"[66.0, 66.0, 66.0]","['Babies', 'Motherhood', 'Pregnancy']","[{'Babies': 66.0}, {'Motherhood': 66.0}, {'Pregnancy': 66.0}]"
773,cf5077fa44ef4b1b95a24f162b73bf9d,"[8.0, 8.0]","['Cooking', 'HealthyEating']","[{'Cooking': 8.0}, {'HealthyEating': 8.0}]"
774,cf85a485c004442fb8fa47b0ac113b2a,"[211.0, 196.0, 162.0, 107.0, 92.0, 69.0, 55.0, 53.0, 49.0, 35.0]","['Education', 'Parenting', 'Empowerment', 'Love', 'Emotions', 'Nostalgia', 'Covid', 'Strength', 'Cooking', 'Relationship']","[{'Education': 211.0}, {'Parenting': 196.0}, {'Empowerment': 162.0}, {'Love': 107.0}, {'Emotions': 92.0}, {'Nostalgia': 69.0}, {'Covid': 55.0}, {'Strength': 53.0}, {'Cooking': 49.0}, {'Relationship': 35.0}]"
775,d0a18621dfe94335baef85f0622712e0,"[113.0, 74.0, 74.0, 74.0, 74.0, 72.0, 72.0, 52.0, 20.0, 20.0]","['Emotions', 'Love', 'MentalHealth', 'Motherhood', 'Strength', 'Empowerment', 'Marriage', 'SelfCare', 'Inlaws', 'Relationship']","[{'Emotions': 113.0}, {'Love': 74.0}, {'MentalHealth': 74.0}, {'Motherhood': 74.0}, {'Strength': 74.0}, {'Empowerment': 72.0}, {'Marriage': 72.0}, {'SelfCare': 52.0}, {'Inlaws': 20.0}, {'Relationship': 20.0}]"
776,d0dc8e0c37e14be4a5d0873c9c5a0d95,"[162.0, 83.0, 79.0, 41.0, 41.0]","['Education', 'Strength', 'Schooling', 'Love', 'Parenting']","[{'Education': 162.0}, {'Strength': 83.0}, {'Schooling': 79.0}, {'Love': 41.0}, {'Parenting': 41.0}]"
777,d0f5bde86dc5446283102f9688688e43,"[148.0, 148.0]","['HealthyEating', 'SelfCare']","[{'HealthyEating': 148.0}, {'SelfCare': 148.0}]"
778,d0fd6665b57c44cdb2b470f00dfc614a,"[985.0, 969.0, 920.0, 492.0, 124.0, 124.0, 124.0, 111.0, 61.0, 57.0]","['Love', 'Education', 'Strength', 'Parenting', 'Activities', 'Emotions', 'Finance', 'Motherhood', 'Marriage', 'Covid']","[{'Love': 985.0}, {'Education': 969.0}, {'Strength': 920.0}, {'Parenting': 492.0}, {'Activities': 124.0}, {'Emotions': 124.0}, {'Finance': 124.0}, {'Motherhood': 111.0}, {'Marriage': 61.0}, {'Covid': 57.0}]"
779,d175e1bd67ce47aea53d7fdc166f92bf,"[1139.0, 773.0, 748.0, 470.0, 470.0, 303.0, 303.0, 278.0, 231.0, 160.0]","['Education', 'Travel', 'Love', 'BeautyFashion', 'Cooking', 'Adventure', 'Vacation', 'Strength', 'FamilyRelationships', 'GenderDynamics']","[{'Education': 1139.0}, {'Travel': 773.0}, {'Love': 748.0}, {'BeautyFashion': 470.0}, {'Cooking': 470.0}, {'Adventure': 303.0}, {'Vacation': 303.0}, {'Strength': 278.0}, {'FamilyRelationships': 231.0}, {'GenderDynamics': 160.0}]"
780,d1fd48db3eff4f92afd95a8950d0e83c,"[24.0, 24.0, 6.0]","['Love', 'Technology', 'Education']","[{'Love': 24.0}, {'Technology': 24.0}, {'Education': 6.0}]"
781,d25829c7d7c64a95a602a64cbc7dabd1,"[22578.0, 18088.0, 8681.0, 7245.0, 7238.0, 7231.0, 5727.0, 5124.0, 4091.0, 2345.0]","['Love', 'Marriage', 'Emotions', 'Education', 'Relationship', 'Strength', 'Parenting', 'SelfCare', 'Grief', 'Motherhood']","[{'Love': 22578.0}, {'Marriage': 18088.0}, {'Emotions': 8681.0}, {'Education': 7245.0}, {'Relationship': 7238.0}, {'Strength': 7231.0}, {'Parenting': 5727.0}, {'SelfCare': 5124.0}, {'Grief': 4091.0}, {'Motherhood': 2345.0}]"
782,d27b48425ec547d9a8a7adaba353501c,"[19.0, 13.0, 12.0, 10.0, 9.0, 9.0, 5.0, 3.0, 2.0, 2.0]","['Love', 'SelfCare', 'Education', 'Relationship', 'Empowerment', 'SocialMedia', 'Emotions', 'Happiness', 'Books', 'Parenting']","[{'Love': 19.0}, {'SelfCare': 13.0}, {'Education': 12.0}, {'Relationship': 10.0}, {'Empowerment': 9.0}, {'SocialMedia': 9.0}, {'Emotions': 5.0}, {'Happiness': 3.0}, {'Books': 2.0}, {'Parenting': 2.0}]"
783,d2983fa2098c4533a7063b74a5e09665,[63.0],['Love'],[{'Love': 63.0}]
784,d2ae0fdb64cd4e838ba8c82019a4c4a6,[91.0],['Love'],[{'Love': 91.0}]
785,d2c128c7f1c34a13b141f0aec72c1b77,"[24.0, 24.0, 24.0, 24.0]","['Communication', 'Love', 'MentalHealth', 'sexintimacy']","[{'Communication': 24.0}, {'Love': 24.0}, {'MentalHealth': 24.0}, {'sexintimacy': 24.0}]"
786,d2d834336e3b4400971ca4cb9407e81e,"[58.0, 49.0, 49.0, 49.0]","['Love', 'Education', 'Fatherhood', 'Parenting']","[{'Love': 58.0}, {'Education': 49.0}, {'Fatherhood': 49.0}, {'Parenting': 49.0}]"
787,d315eaaf40874b85a85e4431a51b0442,"[18.0, 18.0, 18.0, 18.0, 18.0]","['Education', 'GenderDynamics', 'Love', 'Motherhood', 'Parenting']","[{'Education': 18.0}, {'GenderDynamics': 18.0}, {'Love': 18.0}, {'Motherhood': 18.0}, {'Parenting': 18.0}]"
788,d3a6dbb6dc22418d9820d9de30bec8d3,"[8.0, 8.0]","['Love', 'Relationship']","[{'Love': 8.0}, {'Relationship': 8.0}]"
789,d3eb2cd8edf94813bdfee00d296f39c6,"[50.0, 46.0, 26.0, 23.0, 23.0, 20.0, 15.0, 15.0, 15.0, 7.0]","['Cooking', 'Ingredient', 'BeautyFashion', 'HealthWellness', 'HealthyEating', 'Exercise', 'Emotions', 'FamilyRelationships', 'Love', 'Hygiene']","[{'Cooking': 50.0}, {'Ingredient': 46.0}, {'BeautyFashion': 26.0}, {'HealthWellness': 23.0}, {'HealthyEating': 23.0}, {'Exercise': 20.0}, {'Emotions': 15.0}, {'FamilyRelationships': 15.0}, {'Love': 15.0}, {'Hygiene': 7.0}]"
790,d40b1eac67234fc2811203b2212f2561,"[259.0, 236.0, 222.0, 187.0, 187.0, 102.0, 99.0, 31.0, 31.0, 31.0]","['Love', 'Education', 'BeautyFashion', 'Activities', 'Nostalgia', 'Cooking', 'Exercise', 'Emotions', 'Motherhood', 'Parenting']","[{'Love': 259.0}, {'Education': 236.0}, {'BeautyFashion': 222.0}, {'Activities': 187.0}, {'Nostalgia': 187.0}, {'Cooking': 102.0}, {'Exercise': 99.0}, {'Emotions': 31.0}, {'Motherhood': 31.0}, {'Parenting': 31.0}]"
791,d40be4d6f4474dd293bddeccc693222b,"[38.0, 20.0, 20.0, 20.0, 18.0]","['Love', 'Emotions', 'Marriage', 'Relationship', 'Strength']","[{'Love': 38.0}, {'Emotions': 20.0}, {'Marriage': 20.0}, {'Relationship': 20.0}, {'Strength': 18.0}]"
792,d413b043c0034cb0a58a4eeb5a207ed4,"[4.0, 4.0, 4.0, 4.0, 4.0]","['FamilyRelationships', 'Love', 'Motherhood', 'Parenting', 'Strength']","[{'FamilyRelationships': 4.0}, {'Love': 4.0}, {'Motherhood': 4.0}, {'Parenting': 4.0}, {'Strength': 4.0}]"
793,d474b7377ed14fd1b2717813fc14d435,"[97.0, 75.0, 75.0, 22.0, 22.0]","['Education', 'Empowerment', 'Travel', 'Covid', 'Schooling']","[{'Education': 97.0}, {'Empowerment': 75.0}, {'Travel': 75.0}, {'Covid': 22.0}, {'Schooling': 22.0}]"
794,d496ed9da8eb4b689f9684ed3df1ad48,"[132.0, 110.0, 89.0, 64.0, 40.0, 40.0, 39.0, 35.0, 25.0, 25.0]","['Parenting', 'Love', 'FamilyRelationships', 'Marriage', 'Emotions', 'Motherhood', 'Relationship', 'SelfCare', 'Babies', 'SocialMedia']","[{'Parenting': 132.0}, {'Love': 110.0}, {'FamilyRelationships': 89.0}, {'Marriage': 64.0}, {'Emotions': 40.0}, {'Motherhood': 40.0}, {'Relationship': 39.0}, {'SelfCare': 35.0}, {'Babies': 25.0}, {'SocialMedia': 25.0}]"
795,d498242fa7ff40ef9291bbd682eed84e,"[16.0, 16.0]","['Education', 'Strength']","[{'Education': 16.0}, {'Strength': 16.0}]"
796,d4a3533327c24143906dfc17724210ed,[89.0],['HealthWellness'],[{'HealthWellness': 89.0}]
797,d4b33152999b4e0f891b24c6f153536c,"[146.0, 146.0]","['Travel', 'Vacation']","[{'Travel': 146.0}, {'Vacation': 146.0}]"
798,d4da43dc16ad40e99466dd8ee3a2f711,"[143.0, 143.0, 143.0]","['Love', 'Motherhood', 'Strength']","[{'Love': 143.0}, {'Motherhood': 143.0}, {'Strength': 143.0}]"
799,d50e9bf4242d4228b05b3df8d1687c73,"[4287.0, 518.0, 310.0, 287.0, 287.0, 234.0, 233.0, 52.0, 50.0, 49.0]","['Love', 'Marriage', 'Cooking', 'Nostalgia', 'Parenting', 'Education', 'Strength', 'Technology', 'Travel', 'Relationship']","[{'Love': 4287.0}, {'Marriage': 518.0}, {'Cooking': 310.0}, {'Nostalgia': 287.0}, {'Parenting': 287.0}, {'Education': 234.0}, {'Strength': 233.0}, {'Technology': 52.0}, {'Travel': 50.0}, {'Relationship': 49.0}]"
800,d58a8fe393164dc2a3411bec0f98ab10,"[2997.0, 2997.0, 2997.0]","['BabyCare', 'HealthyEating', 'SkinCare']","[{'BabyCare': 2997.0}, {'HealthyEating': 2997.0}, {'SkinCare': 2997.0}]"
801,d5b4288d81f643168ca4d5640da5bcd1,"[154.0, 116.0, 64.0, 53.0, 53.0, 53.0, 47.0, 36.0, 32.0, 32.0]","['Marriage', 'Love', 'Relationship', 'HealthWellness', 'Motherhood', 'Pregnancy', 'Nostalgia', 'Education', 'Covid', 'FamilyRelationships']","[{'Marriage': 154.0}, {'Love': 116.0}, {'Relationship': 64.0}, {'HealthWellness': 53.0}, {'Motherhood': 53.0}, {'Pregnancy': 53.0}, {'Nostalgia': 47.0}, {'Education': 36.0}, {'Covid': 32.0}, {'FamilyRelationships': 32.0}]"
802,d5f5dcad7f5448f0b272b8816a5e71e5,"[142.0, 83.0, 80.0, 76.0, 69.0, 42.0, 34.0, 24.0, 19.0, 19.0]","['Marriage', 'HealthWellness', 'Education', 'BeautyFashion', 'Religion', 'FamilyRelationships', 'Covid', 'Empowerment', 'BabyCare', 'BabyDevelopment']","[{'Marriage': 142.0}, {'HealthWellness': 83.0}, {'Education': 80.0}, {'BeautyFashion': 76.0}, {'Religion': 69.0}, {'FamilyRelationships': 42.0}, {'Covid': 34.0}, {'Empowerment': 24.0}, {'BabyCare': 19.0}, {'BabyDevelopment': 19.0}]"
803,d687de69505b40ebaa7ee78464132008,"[24.0, 24.0]","['Education', 'Empowerment']","[{'Education': 24.0}, {'Empowerment': 24.0}]"
804,d68cc204503e4954a1dac95cb6c09238,"[41.0, 41.0, 41.0, 41.0]","['Love', 'Marriage', 'Parenting', 'Strength']","[{'Love': 41.0}, {'Marriage': 41.0}, {'Parenting': 41.0}, {'Strength': 41.0}]"
805,d69e2295c3c445809f278d969e84fdb1,"[6.0, 6.0, 6.0, 6.0]","['Education', 'MentalHealth', 'Parenting', 'SelfCare']","[{'Education': 6.0}, {'MentalHealth': 6.0}, {'Parenting': 6.0}, {'SelfCare': 6.0}]"
806,d6cb4a1ae12042ab9317f52b845bc811,"[413.0, 370.0, 370.0, 315.0, 315.0, 315.0, 272.0, 272.0]","['Nostalgia', 'Education', 'Strength', 'Cooking', 'Festivals', 'Happiness', 'Love', 'Schooling']","[{'Nostalgia': 413.0}, {'Education': 370.0}, {'Strength': 370.0}, {'Cooking': 315.0}, {'Festivals': 315.0}, {'Happiness': 315.0}, {'Love': 272.0}, {'Schooling': 272.0}]"
807,d734e746426a4e38be7a8d48f413b24e,"[1742.0, 1015.0, 896.0, 541.0, 541.0, 272.0, 179.0, 157.0, 157.0, 143.0]","['Love', 'Education', 'Relationship', 'Happiness', 'Pregnancy', 'Emotions', 'FamilyRelationships', 'SelfCare', 'Strength', 'Cooking']","[{'Love': 1742.0}, {'Education': 1015.0}, {'Relationship': 896.0}, {'Happiness': 541.0}, {'Pregnancy': 541.0}, {'Emotions': 272.0}, {'FamilyRelationships': 179.0}, {'SelfCare': 157.0}, {'Strength': 157.0}, {'Cooking': 143.0}]"
808,d86fa9bd96d64658a49bb25e8a862c6f,"[53.0, 53.0, 53.0]","['ChildDevelopment', 'Education', 'Love']","[{'ChildDevelopment': 53.0}, {'Education': 53.0}, {'Love': 53.0}]"
809,d87a4450e43b49449ce83b1c98f92bc9,"[119.0, 107.0, 15.0, 15.0, 15.0, 15.0, 12.0, 12.0, 12.0, 12.0]","['Education', 'Environment', 'Inlaws', 'Marriage', 'Motherhood', 'Strength', 'FamilyRelationships', 'MentalHealth', 'Parenting', 'Schooling']","[{'Education': 119.0}, {'Environment': 107.0}, {'Inlaws': 15.0}, {'Marriage': 15.0}, {'Motherhood': 15.0}, {'Strength': 15.0}, {'FamilyRelationships': 12.0}, {'MentalHealth': 12.0}, {'Parenting': 12.0}, {'Schooling': 12.0}]"
810,d87e593a8abe4acfb7f262c54694ef7d,[21.0],['BeautyFashion'],[{'BeautyFashion': 21.0}]
811,d906fabb48f7416fbb20d7b545312284,"[22235.0, 9636.0, 9268.0, 9199.0, 7027.0, 4403.0, 4185.0, 4124.0, 3892.0, 3490.0]","['Love', 'Marriage', 'Emotions', 'Strength', 'Education', 'Relationship', 'Parenting', 'Motherhood', 'SelfCare', 'Nostalgia']","[{'Love': 22235.0}, {'Marriage': 9636.0}, {'Emotions': 9268.0}, {'Strength': 9199.0}, {'Education': 7027.0}, {'Relationship': 4403.0}, {'Parenting': 4185.0}, {'Motherhood': 4124.0}, {'SelfCare': 3892.0}, {'Nostalgia': 3490.0}]"
812,d97b7ffeb1ec43b3ab078814c3913e62,[152.0],['Nostalgia'],[{'Nostalgia': 152.0}]
813,d987df04157c43f7985fb0b6a41cb7b3,"[1544.0, 1103.0, 440.0, 440.0, 440.0, 440.0, 236.0]","['Love', 'Empowerment', 'Cooking', 'Ingredient', 'Inlaws', 'Marriage', 'Strength']","[{'Love': 1544.0}, {'Empowerment': 1103.0}, {'Cooking': 440.0}, {'Ingredient': 440.0}, {'Inlaws': 440.0}, {'Marriage': 440.0}, {'Strength': 236.0}]"
814,d98bdaf5384d499b98964c187f88937d,"[6.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['Parenting', 'Emotions', 'Grief', 'Love', 'MentalHealth', 'Strength']","[{'Parenting': 6.0}, {'Emotions': 5.0}, {'Grief': 5.0}, {'Love': 5.0}, {'MentalHealth': 5.0}, {'Strength': 5.0}]"
815,da1907cc46674c83ac6d2d7d82e440b1,"[115.0, 115.0, 115.0, 115.0]","['Education', 'Love', 'Marriage', 'SelfCare']","[{'Education': 115.0}, {'Love': 115.0}, {'Marriage': 115.0}, {'SelfCare': 115.0}]"
816,da595102fcb140e3a2d32936960d5e98,"[26.0, 26.0, 26.0, 26.0, 26.0]","['Love', 'MentalHealth', 'Nostalgia', 'SocialMedia', 'Strength']","[{'Love': 26.0}, {'MentalHealth': 26.0}, {'Nostalgia': 26.0}, {'SocialMedia': 26.0}, {'Strength': 26.0}]"
817,dbc45dba64aa4779b3e30472bcede6dd,"[456.0, 305.0, 242.0, 161.0, 161.0, 161.0, 53.0, 53.0]","['Love', 'Education', 'SelfCare', 'FamilyRelationships', 'Nostalgia', 'Parenting', 'Emotions', 'Strength']","[{'Love': 456.0}, {'Education': 305.0}, {'SelfCare': 242.0}, {'FamilyRelationships': 161.0}, {'Nostalgia': 161.0}, {'Parenting': 161.0}, {'Emotions': 53.0}, {'Strength': 53.0}]"
818,dbca0bf667f14c3c9df0e3ec1eea5af3,[19.0],['Education'],[{'Education': 19.0}]
819,dbdceb8eae69439f916ca7df41d41f01,"[44.0, 29.0, 29.0, 29.0]","['Emotions', 'Marriage', 'Relationship', 'Strength']","[{'Emotions': 44.0}, {'Marriage': 29.0}, {'Relationship': 29.0}, {'Strength': 29.0}]"
820,dc245e38454d45f79014a53f1f6ef1e5,"[34.0, 26.0, 16.0, 16.0, 13.0, 13.0, 10.0, 10.0, 8.0]","['Strength', 'SelfCare', 'Cooking', 'Sleep', 'Emotions', 'Love', 'Education', 'Empowerment', 'MentalHealth']","[{'Strength': 34.0}, {'SelfCare': 26.0}, {'Cooking': 16.0}, {'Sleep': 16.0}, {'Emotions': 13.0}, {'Love': 13.0}, {'Education': 10.0}, {'Empowerment': 10.0}, {'MentalHealth': 8.0}]"
821,dcb7ac7a6c5e44538f5dbfb6f22acbfc,"[1850.0, 996.0, 748.0, 710.0, 514.0, 384.0, 366.0, 355.0, 351.0, 322.0]","['Love', 'Emotions', 'Relationship', 'Marriage', 'Strength', 'Education', 'Parenting', 'Motherhood', 'SelfCare', 'Empowerment']","[{'Love': 1850.0}, {'Emotions': 996.0}, {'Relationship': 748.0}, {'Marriage': 710.0}, {'Strength': 514.0}, {'Education': 384.0}, {'Parenting': 366.0}, {'Motherhood': 355.0}, {'SelfCare': 351.0}, {'Empowerment': 322.0}]"
822,dcdfe2985ca448e1999a11d774bda901,"[1724.0, 1632.0, 1436.0, 1136.0, 713.0, 573.0, 434.0, 403.0, 300.0, 229.0]","['Love', 'Marriage', 'Relationship', 'Divorce', 'Emotions', 'Motherhood', 'SelfCare', 'FamilyRelationships', 'Inlaws', 'Education']","[{'Love': 1724.0}, {'Marriage': 1632.0}, {'Relationship': 1436.0}, {'Divorce': 1136.0}, {'Emotions': 713.0}, {'Motherhood': 573.0}, {'SelfCare': 434.0}, {'FamilyRelationships': 403.0}, {'Inlaws': 300.0}, {'Education': 229.0}]"
823,dd3b2d3502934a25ae575e2f1e9ff52f,[100.0],['MentalHealth'],[{'MentalHealth': 100.0}]
824,dd48d8b4e3874d5c8f7b81149c7f3ce7,"[13.0, 13.0, 13.0, 13.0]","['Emotions', 'Happiness', 'Love', 'Relationship']","[{'Emotions': 13.0}, {'Happiness': 13.0}, {'Love': 13.0}, {'Relationship': 13.0}]"
825,dde258eab867417fa6f3fd88f5dcf0ca,"[657.0, 494.0, 418.0, 388.0, 345.0, 345.0, 345.0, 345.0, 312.0, 312.0]","['Parenting', 'Strength', 'Love', 'Education', 'BeautyFashion', 'Motherhood', 'Nostalgia', 'SelfCare', 'FamilyRelationships', 'Technology']","[{'Parenting': 657.0}, {'Strength': 494.0}, {'Love': 418.0}, {'Education': 388.0}, {'BeautyFashion': 345.0}, {'Motherhood': 345.0}, {'Nostalgia': 345.0}, {'SelfCare': 345.0}, {'FamilyRelationships': 312.0}, {'Technology': 312.0}]"
826,de0eeb1430ee459d8043c77faf67a9c8,"[39.0, 39.0, 39.0, 39.0]","['Cooking', 'HealthWellness', 'HealthyEating', 'Ingredient']","[{'Cooking': 39.0}, {'HealthWellness': 39.0}, {'HealthyEating': 39.0}, {'Ingredient': 39.0}]"
827,de8ef13d7de24d5f95e6ac3c6c8174a1,"[76647.0, 45634.0, 43901.0, 30767.0, 23225.0, 20863.0, 18886.0, 16312.0, 13489.0, 12997.0]","['Love', 'Marriage', 'Strength', 'Relationship', 'Emotions', 'SelfCare', 'Education', 'Parenting', 'Empowerment', 'Motherhood']","[{'Love': 76647.0}, {'Marriage': 45634.0}, {'Strength': 43901.0}, {'Relationship': 30767.0}, {'Emotions': 23225.0}, {'SelfCare': 20863.0}, {'Education': 18886.0}, {'Parenting': 16312.0}, {'Empowerment': 13489.0}, {'Motherhood': 12997.0}]"
828,deb77923d9cf47b496e8061de63159e6,"[371.0, 176.0, 148.0, 110.0, 110.0, 110.0, 110.0, 102.0, 84.0, 84.0]","['Education', 'HealthWellness', 'Parenting', 'Covid', 'Delivery', 'Emotions', 'Pregnancy', 'Empowerment', 'Finance', 'SelfCare']","[{'Education': 371.0}, {'HealthWellness': 176.0}, {'Parenting': 148.0}, {'Covid': 110.0}, {'Delivery': 110.0}, {'Emotions': 110.0}, {'Pregnancy': 110.0}, {'Empowerment': 102.0}, {'Finance': 84.0}, {'SelfCare': 84.0}]"
829,dee7d60b7a264ef28cfd23d4147bfc29,"[102.0, 102.0, 64.0, 64.0, 64.0]","['Education', 'Parenting', 'Love', 'SelfCare', 'Strength']","[{'Education': 102.0}, {'Parenting': 102.0}, {'Love': 64.0}, {'SelfCare': 64.0}, {'Strength': 64.0}]"
830,df0a248ae1a04b49abefb8b4f0161f85,"[25.0, 23.0, 22.0, 19.0, 17.0, 17.0, 9.0, 7.0, 5.0, 5.0]","['Strength', 'Love', 'Emotions', 'Cooking', 'Education', 'Marriage', 'Inlaws', 'Relationship', 'Covid', 'FamilyRelationships']","[{'Strength': 25.0}, {'Love': 23.0}, {'Emotions': 22.0}, {'Cooking': 19.0}, {'Education': 17.0}, {'Marriage': 17.0}, {'Inlaws': 9.0}, {'Relationship': 7.0}, {'Covid': 5.0}, {'FamilyRelationships': 5.0}]"
831,df52187d1d154b21ba4c944caecebbcb,"[35.0, 14.0, 14.0]","['Education', 'Love', 'SelfCare']","[{'Education': 35.0}, {'Love': 14.0}, {'SelfCare': 14.0}]"
832,dfebc14aff8a4a85ae8e941257323c5c,"[66718.0, 39526.0, 34008.0, 24520.0, 20770.0, 12363.0, 11067.0, 8484.0, 7249.0, 4446.0]","['Love', 'Strength', 'Emotions', 'Marriage', 'Relationship', 'Empowerment', 'SelfCare', 'Grief', 'Happiness', 'Inlaws']","[{'Love': 66718.0}, {'Strength': 39526.0}, {'Emotions': 34008.0}, {'Marriage': 24520.0}, {'Relationship': 20770.0}, {'Empowerment': 12363.0}, {'SelfCare': 11067.0}, {'Grief': 8484.0}, {'Happiness': 7249.0}, {'Inlaws': 4446.0}]"
833,e0403d96a6794985a6581aa528fb2258,"[54.0, 54.0, 54.0, 54.0]","['Cooking', 'Love', 'Marriage', 'SelfCare']","[{'Cooking': 54.0}, {'Love': 54.0}, {'Marriage': 54.0}, {'SelfCare': 54.0}]"
834,e074bf85bcaa46efa268e2da3bfceab3,"[471.0, 471.0]","['MentalHealth', 'Parenting']","[{'MentalHealth': 471.0}, {'Parenting': 471.0}]"
835,e08a11803d9c46f0a5cc8cf11a600376,"[120.0, 120.0, 120.0, 113.0, 36.0]","['Empowerment', 'Love', 'MoviesTV', 'BeautyFashion', 'Education']","[{'Empowerment': 120.0}, {'Love': 120.0}, {'MoviesTV': 120.0}, {'BeautyFashion': 113.0}, {'Education': 36.0}]"
836,e0f69f947c0d41929c4215e4c0128725,"[90.0, 41.0]","['Love', 'SelfCare']","[{'Love': 90.0}, {'SelfCare': 41.0}]"
837,e0f6f77c49ce41b6a45abdc6f9de892f,"[89.0, 89.0]","['Travel', 'Vacation']","[{'Travel': 89.0}, {'Vacation': 89.0}]"
838,e12205d6cd104651be934ce364cfe828,"[5344.0, 5296.0, 4185.0, 4089.0, 4089.0, 3964.0, 3473.0, 3460.0, 2451.0, 2295.0]","['Marriage', 'Relationship', 'Emotions', 'Empowerment', 'SelfCare', 'Love', 'Strength', 'Education', 'Nostalgia', 'Culture']","[{'Marriage': 5344.0}, {'Relationship': 5296.0}, {'Emotions': 4185.0}, {'Empowerment': 4089.0}, {'SelfCare': 4089.0}, {'Love': 3964.0}, {'Strength': 3473.0}, {'Education': 3460.0}, {'Nostalgia': 2451.0}, {'Culture': 2295.0}]"
839,e1a5519c8da24da1aa71ca15568c5f78,"[2.0, 2.0, 2.0]","['Delivery', 'GenderDynamics', 'Motherhood']","[{'Delivery': 2.0}, {'GenderDynamics': 2.0}, {'Motherhood': 2.0}]"
840,e1bfcce6de724da9a15f2f2529142108,"[24.0, 20.0, 15.0, 10.0, 8.0, 7.0, 7.0, 5.0, 5.0, 4.0]","['Strength', 'Covid', 'Love', 'Marriage', 'Emotions', 'MentalHealth', 'Relationship', 'Happiness', 'HealthWellness', 'ArtCraft']","[{'Strength': 24.0}, {'Covid': 20.0}, {'Love': 15.0}, {'Marriage': 10.0}, {'Emotions': 8.0}, {'MentalHealth': 7.0}, {'Relationship': 7.0}, {'Happiness': 5.0}, {'HealthWellness': 5.0}, {'ArtCraft': 4.0}]"
841,e214eaa08b384687a53e4b27a40d4dee,"[88.0, 61.0, 43.0, 39.0, 26.0, 26.0, 23.0, 23.0, 19.0, 7.0]","['Love', 'Education', 'Motherhood', 'Emotions', 'Marriage', 'Strength', 'Relationship', 'Religion', 'Babies', 'Parenting']","[{'Love': 88.0}, {'Education': 61.0}, {'Motherhood': 43.0}, {'Emotions': 39.0}, {'Marriage': 26.0}, {'Strength': 26.0}, {'Relationship': 23.0}, {'Religion': 23.0}, {'Babies': 19.0}, {'Parenting': 7.0}]"
